"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
557,(4-1-D)1호 소성유구,세종특별자치시,전역,4-1-D지점 내 세종리 유적 1호 소성유구,NULL,0,(주)카본에널리시스랩,NULL,1840,30,행정중심복합도시 S-1생활권(4-1-D지점)내 세종 세종리유적
558,(4-1-D)1호 가마,세종특별자치시,전역,4-1-D지점 내 세종리 유적 1호 가마,NULL,0,(주)카본에널리시스랩,NULL,1750,30,행정중심복합도시 S-1생활권(4-1-D지점)내 세종 세종리유적
559,(4-1-D)2호 수혈,세종특별자치시,전역,4-1-D지점 내 세종리 유적 2호 수혈,NULL,0,(주)카본에널리시스랩,NULL,1730,30,행정중심복합도시 S-1생활권(4-1-D지점)내 세종 세종리유적
560,행복도시 2-4 괴화산 목탄 1,세종특별자치시,전역,4-1 생활권 내 세종 괴화산 유적,탄화목,0,(주)카본에널리시스랩,NULL,1460,30,행정중심복합도시 4-1생활권내 세종 괴화산유적
561,행복도시 2-4 괴화산 목탄 2,세종특별자치시,전역,4-1 생활권 내 세종 괴화산 유적,탄화목,0,(주)카본에널리시스랩,NULL,1500,30,행정중심복합도시 4-1생활권내 세종 괴화산유적
562,청동기 1호 주거지(탄화쌀),충청북도,진천군,가산리 유적 청동기 1호 주거지,탄화미,0,(주)카본에널리시스랩,NULL,2750,40,鎭川 佳山里 遺蹟
563,종묘광장 동3구간 1차측구-1,서울특별시,종로구,종묘광장 어도복원구간 동3 구간 1차 측구,탄화목,0,(주)카본에널리시스랩,NULL,300,30,서울 종묘광장 어도복원구간 내 유적
564,종묘광장 동3구간 1차측구-2,서울특별시,종로구,종묘광장 어도복원구간 동3 구간 1차 측구,탄화목,0,(주)카본에널리시스랩,NULL,390,30,서울 종묘광장 어도복원구간 내 유적
565,제2구간 2호 구획묘(목재),경상북도,경주시,전촌리 유적 2호 구획묘,목재,0,(주)카본에널리시스랩,NULL,180,30,감포-구룡포 국도건설공사 제2구간내 경주 전촌리 유적
566,"2호 구획묘, 화장묘 목탄 1",경상북도,경주시,"전촌리 유적 2호 구획묘, 화장묘",탄화목,0,(주)카본에널리시스랩,NULL,2440,40,감포-구룡포 국도건설공사 제2구간내 경주 전촌리 유적
567,"2호 구획묘, 화장묘 목탄 2",경상북도,경주시,"전촌리 유적 2호 구획묘, 화장묘",탄화목,0,(주)카본에널리시스랩,NULL,2520,40,감포-구룡포 국도건설공사 제2구간내 경주 전촌리 유적
568,"2호 구획묘, 화장묘 목탄 3",경상북도,경주시,"전촌리 유적 2호 구획묘, 화장묘",탄화목,0,(주)카본에널리시스랩,NULL,2500,40,감포-구룡포 국도건설공사 제2구간내 경주 전촌리 유적
569,시료No.PE-1,전라남도,나주시,풍산리 은사유적 2호 주거지 동쪽 바닥면,탄화목,0,PaleoLabo,PLD-28871,2570,20,나주 풍산리 은사유적
570,시료No.PE-2,전라남도,나주시,풍산리 은사유적 2호 주거지 북쪽 바닥면,탄화목,0,PaleoLabo,PLD-28872,2510,20,나주 풍산리 은사유적
571,시료No.PE-3,전라남도,나주시,풍산리 은사유적 3호 주거지 타원형구덩이 바닥면,탄화목,0,PaleoLabo,PLD-28873,2565,20,나주 풍산리 은사유적
572,시료No.SH-2,전라남도,나주시,가흥리 주구 북동쪽 바닥,탄화목,0,PaleoLabo,PLD-29060,1500,25,나주 가흥리 신흥고분
573,삼-1호 주거지,전라남도,곡성군,유정리 유평유적 삼국시대 1호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1880,30,곡성 유정리 유평유적
574,삼-2호 주거지,전라남도,곡성군,유정리 유평유적 삼국시대 2호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1770,30,곡성 유정리 유평유적
575,삼-2-1호 주거지,전라남도,곡성군,유정리 유평유적 삼국시대 2-1호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1980,30,곡성 유정리 유평유적
576,시료No. YMYP-1,강원도,양양군,포월리 유적 가-1호 주거지 내부,탄화목,0.122,PaleoLabo,PLD-20635,2425,20,襄陽 浦月里遺蹟
577,시료No. YMYP-2,강원도,양양군,포월리 유적 가-3호 주거지 내부,탄화목,0.1101,PaleoLabo,PLD-20636,2475,25,襄陽 浦月里遺蹟
578,시료No. YMYP-3,강원도,양양군,포월리 유적 가-2호 수혈유구 내부,탄화목,0.1036,PaleoLabo,PLD-20637,2455,20,襄陽 浦月里遺蹟
579,시료No. YMYP-4,강원도,양양군,포월리 유적 나-1호 온돌시설 아궁이 내부,탄화목,0.1562,PaleoLabo,PLD-20638,195,15,襄陽 浦月里遺蹟
580,시료No. YMYP-5,강원도,양양군,포월리 유적 나-1호 온돌시설 아궁이 내부,탄화목,0.1703,PaleoLabo,PLD-20639,165,15,襄陽 浦月里遺蹟
581,116.5 _AGI1307-S-H-004_ H,강원도,횡성군,상하가리 유적 A구역 G5 남벽 토층,토양,0,한국지질자원연구원,KGM-OTg130551,19150,120,횡성 상하가리 유적
582,1호 가마 연소실 목탄,강원도,횡성군,상하가리 유적 1호 가마 연소실,탄화목,0,(주)카본에널리시스랩,NULL,260,30,횡성 상하가리 유적
583,2호 가마 연소실 목탄,강원도,횡성군,상하가리 유적 2호 가마 연소실,탄화목,0,(주)카본에널리시스랩,NULL,310,30,횡성 상하가리 유적
584,3호 가마 연소실 목탄,강원도,횡성군,상하가리 유적 3호 가마 연소실,탄화목,0,(주)카본에널리시스랩,NULL,910,30,횡성 상하가리 유적
585,3호 가마 연소부 목탄,강원도,횡성군,상하가리 유적 3호 가마 연소부,탄화목,0,(주)카본에널리시스랩,NULL,950,30,횡성 상하가리 유적
586,Kg-gm1,강원도,강릉시,강릉동 신라토성 1호 야외노지 시설,탄화목,0,Beta Analytic,Beta-407434,1730,30,강릉 경포대 현대호텔 신축부지내 유적 발굴조사 보고서
587,Kg-gm2,강원도,강릉시,강릉동 신라토성 2호 야외노지 시설,탄화목,0,Beta Analytic,Beta-407435,1750,30,강릉 경포대 현대호텔 신축부지내 유적 발굴조사 보고서
588,Kg-gm3,강원도,강릉시,강릉동 신라토성 3호 야외노지 시설,탄화목,0,Beta Analytic,Beta-407436,1710,30,강릉 경포대 현대호텔 신축부지내 유적 발굴조사 보고서
589,10 Mudeung(석축 내 목탄)-01,경기도,연천군,무등리 2보루 석축 내 목탄,탄화목,0,서울대학교 기초과학공동기기원,SNU10-401,1640,50,연천 무등리 2보루
590,10 Mudeung(온돌)-02,경기도,연천군,무등리 2보루 배수로(곡물 출토지),탄화목,0,서울대학교 기초과학공동기기원,SNU10-402,1600,50,연천 무등리 2보루
591,10 Mudeung(계단)-03,경기도,연천군,무등리 2보루 남쪽 방형석축,탄화목,0,서울대학교 기초과학공동기기원,SNU10-403,1700,50,연천 무등리 2보루
592,10 Mudeung(North tr.)-04,경기도,연천군,무등리 2보루 북쪽 트렌치,탄화목,0,서울대학교 기초과학공동기기원,SNU10-404,1690,50,연천 무등리 2보루
593,10 Mudeung(탄화미)-05,경기도,연천군,무등리 2보루,탄화미,0,서울대학교 기초과학공동기기원,SNU10-571,1560,40,연천 무등리 2보루
594,10 Mudeung(단야로위석렬)-06,경기도,연천군,무등리 2보루 남쪽 방형석축부상부,탄화목,0,서울대학교 기초과학공동기기원,SNU10-572,1330,40,연천 무등리 2보루
595,2011 연천 무등리 2보루 1(치성벽 하단),경기도,연천군,무등리 2보루 남쪽 치성벽 외부 목탄층,탄화목,0,서울대학교 기초과학공동기기원,SNU11-1143,1370,40,연천 무등리 2보루
596,2011 연천 무등리 2보루 2(치성벽 하단),경기도,연천군,무등리 2보루 남쪽 치 옆 성벽 하단,탄화목,0,서울대학교 기초과학공동기기원,SNU11-1144,1500,50,연천 무등리 2보루
597,2011 연천 무등리 2보루 3(트렌치 8),경기도,연천군,무등리 2보루 북쪽 성벽 확장부,탄화목,0,서울대학교 기초과학공동기기원,SNU11-1145,1250,50,연천 무등리 2보루
598,2011 연천 무등리 2보루 4(트렌치 3),경기도,연천군,무등리 2보루 서쪽 성벽,탄화목,0,서울대학교 기초과학공동기기원,SNU11-1146,1520,50,연천 무등리 2보루
599,무등리 2보루_2(석축성벽 뒷채움층),경기도,연천군,무등리 2보루 남쪽 석축성벽 뒷채움층,탄화목,0,서울대학교 기초과학공동기기원,SNU12-323,1400,50,연천 무등리 2보루
600,무등리 2보루_3(석축성벽 뒷채움층),경기도,연천군,무등리 2보루 남쪽 석축성벽 뒷채움층,탄화목,0,서울대학교 기초과학공동기기원,SNU12-324,1360,50,연천 무등리 2보루
601,무등리 2보루_4(치성벽 내부),경기도,연천군,무등리 2보루 북쪽 치성벽 내부,탄화목,0,서울대학교 기초과학공동기기원,SNU12-325,1440,50,연천 무등리 2보루
602,군위 장군~마시간 청동기 시대 주거지 바닥면 목탄 1,경상북도,군위군,화계리 고분군 청동기 시대 주거지 바닥면,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-051,2500,50,군위 화계리고분군Ⅰ
603,CBM-1,충청남도,천안시,매송리 유적 원삼국시대 유물퇴적층,탄화목,0,Beta Analytic,NULL,1740,30,천안 매송리유적
604,CBM-2,충청남도,천안시,매송리 유적 원삼국시대 유물퇴적층,탄화목,0,Beta Analytic,NULL,1730,30,천안 매송리유적
605,CBM-3,충청남도,천안시,매송리 유적 조선시대 1호 주거지,탄화목,0,Beta Analytic,Beta-366402,200,30,천안 매송리유적
606,CBM-4,충청남도,천안시,매송리 유적 원삼국시대 2호 소성유구,토양,0,Beta Analytic,Beta-366403,1980,30,천안 매송리유적
607,시료1:(S1E3 그리드 내 교란-하층 박석 하부 소토층 서벽,강원도,영월군,관풍헌 및 자규루 유적 S1E3 그리드 내 교란하층 박석 하부 소토층 서벽,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU14-062,580,60,영월 관풍헌 및 자규루 유적
608,시료2:(S1E3 그리드 내 교란-하층 박석 하부 소토층 동벽,강원도,영월군,관풍헌 및 자규루 유적 S1E3 그리드 내 교란하층 박석 하부 소토층 동벽,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-063,620,60,영월 관풍헌 및 자규루 유적
609,시료3:(추정 내삼문지 북쪽-동서 석렬 하부 소토 + 적살색점질층,강원도,영월군,관풍헌 및 자규루 유적 추정 내삼문지 북쪽-동서 석렬 하부 소토,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-064,580,60,영월 관풍헌 및 자규루 유적
610,시료4:(3호 적심 단면 조사중 최하부 노출 유구,강원도,영월군,관풍헌 및 자규루 유적 3호 적심 최하부 노출 유구,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-065,1190,60,영월 관풍헌 및 자규루 유적
611,중문 2호 야외노지,제주도,제주시,서귀동 2959번지 유적 중문 2호 야외노지,NULL,0,(주)카본에널리시스랩,NULL,4970,40,제주 서귀동 유적(2950번지)
612,청동기시대 1호 주거지,강원도,양구군,고대리 유적 청동기시대 1호 주거지,탄화목,0.0042,서울대학교 기초과학공동기기원,SNU14-220,2300,40,양구 고대리 유적
613,청동기시대 4호 주거지,강원도,양구군,고대리 유적 청동기시대 4호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-221,2230,40,양구 고대리 유적
614,청동기시대 6호 주거지,강원도,양구군,고대리 유적 청동기시대 6호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU14-222,2660,40,양구 고대리 유적
615,청동기시대 9호 주거지,강원도,양구군,고대리 유적 청동기시대 9호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-223,2190,40,양구 고대리 유적
616,청동기시대 13호 주거지,강원도,양구군,고대리 유적 청동기시대 13호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU14-224,1630,40,양구 고대리 유적
617,청동기시대 14호 주거지,강원도,양구군,고대리 유적 청동기시대 14호 주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU14-225,2330,50,양구 고대리 유적
618,청동기시대 15호 주거지,강원도,양구군,고대리 유적 청동기시대 15호 주거지,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-226,2420,40,양구 고대리 유적
619,청동기시대 18호 주거지,강원도,양구군,고대리 유적 청동기시대 18호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-227,2660,50,양구 고대리 유적
620,청동기시대 19호 주거지,강원도,양구군,고대리 유적 청동기시대 19호 주거지,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-228,2380,50,양구 고대리 유적
621,청동기시대 24호 주거지,강원도,양구군,고대리 유적 청동기시대 24호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-229,2540,50,양구 고대리 유적
622,청동기시대 26호 주거지,강원도,양구군,고대리 유적 청동기시대 26호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU14-230,2540,50,양구 고대리 유적
623,청동기시대 27호 주거지,강원도,양구군,고대리 유적 청동기시대 27호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-231,2400,40,양구 고대리 유적
624,청동기시대 31호 주거지,강원도,양구군,고대리 유적 청동기시대 31호 주거지,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU14-232,2460,40,양구 고대리 유적
625,청동기시대 33호 주거지,강원도,양구군,고대리 유적 청동기시대 33호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-233,2720,50,양구 고대리 유적
626,청동기시대 37호 주거지,강원도,양구군,고대리 유적 청동기시대 37호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-234,2920,40,양구 고대리 유적
627,청동기시대 46호 주거지,강원도,양구군,고대리 유적 청동기시대 46호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-235,2460,40,양구 고대리 유적
628,청동기시대 48호 주거지,강원도,양구군,고대리 유적 청동기시대 48호 주거지,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU14-236,2930,50,양구 고대리 유적
629,청동기시대 57호 주거지,강원도,양구군,고대리 유적 청동기시대 57호 주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU14-237,2720,40,양구 고대리 유적
630,청동기시대 60호 주거지,강원도,양구군,고대리 유적 청동기시대 60호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-238,2760,40,양구 고대리 유적
631,청동기시대 64호 주거지,강원도,양구군,고대리 유적 청동기시대 64호 주거지,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU14-239,2500,40,양구 고대리 유적
632,청동기시대 65호 주거지,강원도,양구군,고대리 유적 청동기시대 65호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-240,2520,40,양구 고대리 유적
633,청동기시대 66호 주거지,강원도,양구군,고대리 유적 청동기시대 66호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-241,2750,40,양구 고대리 유적
634,청동기시대 68호 주거지,강원도,양구군,고대리 유적 청동기시대 68호 주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU14-242,2540,40,양구 고대리 유적
635,청동기시대 73호 주거지,강원도,양구군,고대리 유적 청동기시대 73호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-243,2600,40,양구 고대리 유적
636,청동기시대 74호 주거지,강원도,양구군,고대리 유적 청동기시대 74호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-244,2600,40,양구 고대리 유적
637,청동기시대 75호 주거지,강원도,양구군,고대리 유적 청동기시대 75호 주거지,탄화목,0.0042,서울대학교 기초과학공동기기원,SNU14-245,2760,40,양구 고대리 유적
638,청동기시대 76호 주거지,강원도,양구군,고대리 유적 청동기시대 76호 주거지,탄화목,0.0042,서울대학교 기초과학공동기기원,SNU14-246,2540,40,양구 고대리 유적
